state,district,year,rape,kidnapping,dowry,assault,insult,cruelty,total_crimes,risk_score,rape_ratio,kidnap_ratio,domestic_ratio,assault_ratio,crime_trend,police_total,ipc_total,state_enc,district_enc,risk_level
ANDHRA PRADESH,GUNTAKAL RLY.,2002,1.0,0.0,0.0,3.0,0.0,0.0,4.0,9.0,0.2,0.0,0.0,0.6,2.0,156172.0,310.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2003,1.0,1.0,0.0,2.0,0.0,0.0,4.0,9.5,0.2,0.2,0.0,0.4,0.0,150654.0,368.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,-0.75,158402.0,338.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2005,0.0,1.0,4.0,1.0,0.0,0.0,6.0,12.5,0.0,0.14285714285714285,0.0,0.14285714285714285,2.0,159662.0,225.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2006,0.0,1.0,0.0,2.0,1.0,3.0,7.0,12.0,0.0,0.125,0.375,0.25,0.16666666666666674,161242.0,221.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2007,0.0,1.0,0.0,0.0,4.0,3.0,8.0,11.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1428571428571428,159574.0,175.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2008,0.0,0.0,0.0,3.0,1.0,2.0,6.0,10.0,0.0,0.0,0.2857142857142857,0.42857142857142855,-0.25,165256.0,171.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2009,0.0,0.0,0.0,3.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.6,-0.33333333333333337,216394.0,214.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2010,0.0,2.0,0.0,2.0,2.0,0.0,6.0,11.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,223832.0,287.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2011,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.5,0.0,0.0,0.2,0.0,-0.33333333333333337,126020.0,297.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2012,1.0,0.0,1.0,1.0,1.0,2.0,6.0,11.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.5,126020.0,339.0,1,324,0
ANDHRA PRADESH,GUNTAKAL RLY.,2013,0.0,0.0,0.0,3.0,2.0,0.0,5.0,8.0,0.0,0.0,0.0,0.5,-0.16666666666666663,126020.0,0.0,1,324,0
ANDHRA PRADESH,GUNTUR,2001,54.0,51.0,7.0,139.0,129.0,378.0,758.0,1277.5,0.07114624505928854,0.06719367588932806,0.4980237154150198,0.1831357048748353,0.0,158050.0,7848.0,1,325,2
ANDHRA PRADESH,GUNTUR,2002,46.0,71.0,13.0,186.0,85.0,434.0,835.0,1449.5,0.05502392344497608,0.08492822966507177,0.5191387559808612,0.22248803827751196,0.10158311345646442,156172.0,7883.0,1,325,2
ANDHRA PRADESH,GUNTUR,2003,46.0,77.0,22.0,228.0,99.0,399.0,871.0,1528.0,0.052752293577981654,0.08830275229357798,0.45756880733944955,0.26146788990825687,0.04311377245508985,150654.0,7715.0,1,325,2
ANDHRA PRADESH,GUNTUR,2004,46.0,60.0,32.0,186.0,104.0,397.0,825.0,1423.5,0.05569007263922518,0.07263922518159806,0.48062953995157387,0.22518159806295399,-0.05281285878300801,158402.0,8544.0,1,325,2
ANDHRA PRADESH,GUNTUR,2005,55.0,56.0,16.0,166.0,203.0,366.0,862.0,1421.0,0.06373117033603708,0.06488991888760139,0.4241019698725377,0.19235225955967555,0.044848484848484915,159662.0,7736.0,1,325,2
ANDHRA PRADESH,GUNTUR,2006,47.0,35.0,15.0,281.0,236.0,427.0,1041.0,1697.0,0.045105566218809984,0.03358925143953935,0.40978886756238003,0.2696737044145873,0.20765661252900225,161242.0,9080.0,1,325,2
ANDHRA PRADESH,GUNTUR,2007,43.0,79.0,28.0,292.0,214.0,569.0,1225.0,2034.0,0.03507340946166395,0.06443719412724307,0.4641109298531811,0.23817292006525284,0.1767531219980787,159574.0,8659.0,1,325,2
ANDHRA PRADESH,GUNTUR,2008,48.0,65.0,26.0,306.0,99.0,496.0,1040.0,1813.5,0.04610951008645533,0.06243996157540826,0.47646493756003844,0.29394812680115273,-0.15102040816326534,165256.0,8911.0,1,325,2
ANDHRA PRADESH,GUNTUR,2009,40.0,62.0,26.0,340.0,451.0,720.0,1639.0,2538.0,0.024390243902439025,0.03780487804878049,0.43902439024390244,0.2073170731707317,0.5759615384615384,216394.0,9806.0,1,325,2
ANDHRA PRADESH,GUNTUR,2010,38.0,39.0,20.0,282.0,409.0,456.0,1244.0,1908.5,0.030522088353413655,0.03132530120481928,0.36626506024096384,0.22650602409638554,-0.2410006101281269,223832.0,6512.0,1,325,2
ANDHRA PRADESH,GUNTUR,2011,40.0,57.0,8.0,223.0,140.0,494.0,962.0,1605.5,0.04153686396677051,0.059190031152647975,0.5129802699896158,0.23156801661474558,-0.22668810289389063,126020.0,7026.0,1,325,2
ANDHRA PRADESH,GUNTUR,2012,23.0,53.0,21.0,252.0,83.0,656.0,1088.0,1814.5,0.021120293847566574,0.048668503213957756,0.6023875114784206,0.23140495867768596,0.13097713097713104,126020.0,7371.0,1,325,2
ANDHRA PRADESH,GUNTUR,2013,38.0,54.0,16.0,296.0,135.0,608.0,1147.0,1920.0,0.033101045296167246,0.047038327526132406,0.5296167247386759,0.2578397212543554,0.05422794117647056,126020.0,0.0,1,325,2
ANDHRA PRADESH,GUNTUR,2014,49.0,0.0,16.0,245.0,347.0,454.0,1111.0,1697.0,0.044064748201438846,0.0,0.40827338129496404,0.22032374100719423,-0.03138622493461207,126020.0,0.0,1,325,2
ANDHRA PRADESH,GUNTUR,2015,67.0,0.0,13.0,298.0,338.0,483.0,1199.0,1885.5,0.05583333333333333,0.0,0.4025,0.24833333333333332,0.07920792079207928,126020.0,0.0,1,325,2
ANDHRA PRADESH,GUNTUR URBAN,2010,12.0,5.0,13.0,48.0,54.0,245.0,377.0,592.0,0.031746031746031744,0.013227513227513227,0.6481481481481481,0.12698412698412698,0.0,223832.0,3208.0,1,326,2
ANDHRA PRADESH,GUNTUR URBAN,2011,33.0,28.0,6.0,86.0,111.0,395.0,659.0,1056.5,0.05,0.04242424242424243,0.5984848484848485,0.1303030303030303,0.7480106100795756,126020.0,3933.0,1,326,2
ANDHRA PRADESH,GUNTUR URBAN,2012,24.0,32.0,9.0,84.0,83.0,687.0,919.0,1451.5,0.02608695652173913,0.034782608695652174,0.7467391304347826,0.09130434782608696,0.3945371775417299,126020.0,4687.0,1,326,2
ANDHRA PRADESH,GUNTUR URBAN,2013,28.0,34.0,7.0,124.0,93.0,326.0,612.0,1013.0,0.04567699836867863,0.05546492659053834,0.531810766721044,0.20228384991843393,-0.33405875952121866,126020.0,0.0,1,326,2
ANDHRA PRADESH,GUNTUR URBAN,2014,40.0,0.0,12.0,160.0,452.0,345.0,1009.0,1433.5,0.039603960396039604,0.0,0.3415841584158416,0.15841584158415842,0.6486928104575163,126020.0,0.0,1,326,2
ANDHRA PRADESH,GUNTUR URBAN,2015,34.0,0.0,11.0,159.0,217.0,333.0,754.0,1158.5,0.045033112582781455,0.0,0.4410596026490066,0.21059602649006623,-0.2527254707631318,126020.0,0.0,1,326,2
ANDHRA PRADESH,HYDERABAD CITY,2001,37.0,39.0,24.0,118.0,27.0,746.0,991.0,1638.5,0.037298387096774195,0.03931451612903226,0.7520161290322581,0.11895161290322581,0.0,158050.0,11831.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2002,57.0,61.0,24.0,138.0,123.0,590.0,993.0,1655.5,0.05734406438631791,0.0613682092555332,0.5935613682092555,0.13883299798792756,0.0020181634712410634,156172.0,14413.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2003,57.0,64.0,42.0,165.0,296.0,1082.0,1706.0,2664.0,0.033391915641476276,0.03749267721148213,0.6338605741066198,0.09666080843585237,0.7180261832829808,150654.0,20252.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2004,56.0,62.0,29.0,144.0,206.0,1142.0,1639.0,2588.0,0.03414634146341464,0.03780487804878049,0.6963414634146341,0.08780487804878048,-0.03927315357561545,158402.0,18868.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2005,67.0,70.0,27.0,119.0,348.0,1309.0,1940.0,2979.5,0.034518289541473464,0.03606388459556929,0.6743946419371458,0.0613086038124678,0.1836485661989018,159662.0,17276.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2006,93.0,77.0,29.0,189.0,108.0,1160.0,1656.0,2755.5,0.05612552806276403,0.04646952323476162,0.700060350030175,0.11406155703077851,-0.14639175257731962,161242.0,17295.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2007,58.0,74.0,41.0,216.0,128.0,1365.0,1882.0,3048.5,0.030801911842804036,0.03929899097185342,0.724907063197026,0.11471056824216676,0.13647342995169076,159574.0,17391.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2008,62.0,77.0,41.0,231.0,148.0,1184.0,1743.0,2846.5,0.03555045871559633,0.04415137614678899,0.6788990825688074,0.13245412844036697,-0.07385759829968119,165256.0,18567.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2009,47.0,55.0,36.0,295.0,63.0,1363.0,1859.0,3048.0,0.025268817204301075,0.02956989247311828,0.7327956989247312,0.1586021505376344,0.06655192197360882,216394.0,17840.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2010,45.0,41.0,44.0,171.0,60.0,1420.0,1781.0,2857.5,0.025252525252525252,0.023007856341189674,0.7968574635241302,0.09595959595959595,-0.04195804195804198,223832.0,17549.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2011,59.0,39.0,37.0,157.0,93.0,1355.0,1740.0,2788.0,0.03388856978747846,0.022400919012062034,0.7782883400344629,0.09017805858701895,-0.023020774845592396,126020.0,15657.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2012,74.0,31.0,23.0,145.0,141.0,1339.0,1753.0,2785.0,0.04218928164196123,0.01767388825541619,0.7633979475484607,0.08266818700114024,0.007471264367816088,126020.0,15992.0,1,359,2
ANDHRA PRADESH,HYDERABAD CITY,2013,101.0,52.0,39.0,225.0,90.0,1480.0,1987.0,3271.0,0.05080482897384306,0.026156941649899398,0.744466800804829,0.11317907444668009,0.13348545350827146,126020.0,0.0,1,359,2
ANDHRA PRADESH,KARIMNAGAR,2001,56.0,49.0,62.0,414.0,81.0,224.0,886.0,1659.5,0.06313416009019165,0.0552423900789177,0.2525366403607666,0.46674182638105977,0.0,158050.0,5811.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2002,99.0,42.0,45.0,357.0,125.0,209.0,877.0,1644.5,0.11275626423690205,0.04783599088838269,0.23804100227790434,0.40660592255125283,-0.010158013544018019,156172.0,7086.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2003,88.0,67.0,53.0,362.0,132.0,602.0,1304.0,2296.5,0.06743295019157088,0.05134099616858238,0.46130268199233715,0.27739463601532566,0.48688711516533645,150654.0,7709.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2004,85.0,98.0,61.0,370.0,155.0,717.0,1486.0,2592.5,0.05716207128446537,0.06590450571620712,0.4821788836583726,0.2488231338264963,0.13957055214723924,158402.0,8048.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2005,84.0,91.0,52.0,328.0,143.0,839.0,1537.0,2641.0,0.054616384915474644,0.05916775032509753,0.5455136540962289,0.21326397919375814,0.03432032301480481,159662.0,8875.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2006,73.0,119.0,47.0,371.0,195.0,698.0,1503.0,2594.5,0.04853723404255319,0.07912234042553191,0.4640957446808511,0.2466755319148936,-0.022121014964216035,161242.0,8141.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2007,73.0,135.0,61.0,315.0,278.0,687.0,1549.0,2617.0,0.04709677419354839,0.08709677419354839,0.4432258064516129,0.2032258064516129,0.030605455755156274,159574.0,8535.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2008,84.0,148.0,48.0,310.0,273.0,596.0,1459.0,2505.0,0.057534246575342465,0.10136986301369863,0.40821917808219177,0.21232876712328766,-0.058102001291155614,165256.0,8337.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2009,48.0,106.0,40.0,292.0,234.0,635.0,1355.0,2259.5,0.035398230088495575,0.07817109144542773,0.46828908554572274,0.2153392330383481,-0.0712816997943797,216394.0,7902.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2010,65.0,128.0,39.0,237.0,241.0,636.0,1346.0,2262.0,0.04825538233110616,0.09502598366740905,0.47216035634743875,0.1759465478841871,-0.006642066420664228,223832.0,8320.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2011,58.0,120.0,40.0,253.0,235.0,702.0,1408.0,2348.0,0.0411639460610362,0.085166784953868,0.4982256919801277,0.17955997161107168,0.04606240713224374,126020.0,8973.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2012,40.0,98.0,46.0,224.0,232.0,759.0,1399.0,2275.5,0.02857142857142857,0.07,0.5421428571428571,0.16,-0.006392045454545414,126020.0,8991.0,1,453,2
ANDHRA PRADESH,KARIMNAGAR,2013,57.0,103.0,39.0,354.0,276.0,670.0,1499.0,2495.5,0.038,0.06866666666666667,0.44666666666666666,0.236,0.07147962830593291,126020.0,0.0,1,453,2
ANDHRA PRADESH,KHAMMAM,2001,47.0,30.0,17.0,180.0,336.0,172.0,782.0,1204.0,0.06002554278416347,0.038314176245210725,0.21966794380587484,0.22988505747126436,0.0,158050.0,4582.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2002,48.0,55.0,13.0,191.0,375.0,324.0,1006.0,1550.5,0.047666335650446874,0.05461767626613704,0.3217477656405164,0.18967229394240318,0.28644501278772383,156172.0,5646.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2003,45.0,35.0,17.0,162.0,246.0,180.0,685.0,1096.5,0.06559766763848396,0.05102040816326531,0.26239067055393583,0.23615160349854228,-0.3190854870775348,150654.0,5179.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2004,43.0,46.0,18.0,176.0,310.0,400.0,993.0,1542.0,0.043259557344064385,0.04627766599597585,0.4024144869215292,0.17706237424547283,0.4496350364963504,158402.0,5928.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2005,21.0,40.0,14.0,150.0,240.0,313.0,778.0,1200.5,0.026957637997432605,0.051347881899871634,0.4017971758664955,0.1925545571245186,-0.21651560926485403,159662.0,5757.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2006,44.0,58.0,17.0,171.0,129.0,327.0,746.0,1272.5,0.058902275769745646,0.07764390896921017,0.43775100401606426,0.2289156626506024,-0.041131105398457546,161242.0,5961.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2007,81.0,73.0,28.0,176.0,272.0,422.0,1052.0,1738.5,0.07692307692307693,0.06932573599240266,0.4007597340930674,0.1671415004748338,0.41018766756032177,159574.0,6215.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2008,70.0,83.0,26.0,213.0,24.0,329.0,745.0,1413.0,0.0938337801608579,0.11126005361930295,0.4410187667560322,0.2855227882037534,-0.29182509505703425,165256.0,5834.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2009,98.0,96.0,18.0,205.0,152.0,519.0,1088.0,1910.5,0.08999081726354453,0.0881542699724518,0.4765840220385675,0.18824609733700642,0.4604026845637583,216394.0,6228.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2010,62.0,66.0,17.0,147.0,129.0,354.0,775.0,1339.0,0.07989690721649484,0.08505154639175258,0.45618556701030927,0.18943298969072164,-0.2876838235294118,223832.0,5571.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2011,84.0,73.0,20.0,243.0,140.0,519.0,1079.0,1879.0,0.07777777777777778,0.06759259259259259,0.48055555555555557,0.225,0.3922580645161291,126020.0,5961.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2012,78.0,62.0,13.0,233.0,172.0,231.0,789.0,1399.5,0.09873417721518987,0.07848101265822785,0.29240506329113924,0.2949367088607595,-0.2687673772011121,126020.0,6041.0,1,468,2
ANDHRA PRADESH,KHAMMAM,2013,100.0,104.0,15.0,254.0,297.0,768.0,1538.0,2547.0,0.0649772579597141,0.06757634827810266,0.49902534113060426,0.1650422352176738,0.9493029150823828,126020.0,0.0,1,468,2
ANDHRA PRADESH,KRISHNA,2001,37.0,21.0,10.0,208.0,72.0,265.0,613.0,1069.0,0.06026058631921824,0.03420195439739414,0.43159609120521175,0.33876221498371334,0.0,158050.0,4779.0,1,513,2
ANDHRA PRADESH,KRISHNA,2002,41.0,21.0,14.0,211.0,110.0,374.0,771.0,1296.5,0.05310880829015544,0.027202072538860103,0.4844559585492228,0.27331606217616583,0.2577487765089723,156172.0,5318.0,1,513,2
ANDHRA PRADESH,KRISHNA,2003,45.0,16.0,20.0,186.0,107.0,317.0,691.0,1169.5,0.06502890173410404,0.023121387283236993,0.45809248554913296,0.26878612716763006,-0.10376134889753563,150654.0,5283.0,1,513,2
ANDHRA PRADESH,KRISHNA,2004,33.0,13.0,13.0,182.0,108.0,362.0,711.0,1172.5,0.046348314606741575,0.018258426966292134,0.5084269662921348,0.2556179775280899,0.02894356005788712,158402.0,5377.0,1,513,2
ANDHRA PRADESH,KRISHNA,2005,27.0,26.0,11.0,209.0,104.0,337.0,714.0,1195.5,0.03776223776223776,0.03636363636363636,0.47132867132867134,0.2923076923076923,0.00421940928270037,159662.0,5335.0,1,513,2
ANDHRA PRADESH,KRISHNA,2006,36.0,38.0,9.0,168.0,74.0,296.0,621.0,1075.0,0.05787781350482315,0.06109324758842444,0.4758842443729904,0.27009646302250806,-0.13025210084033612,161242.0,5267.0,1,513,2
ANDHRA PRADESH,KRISHNA,2007,27.0,47.0,13.0,161.0,150.0,348.0,746.0,1218.5,0.03614457831325301,0.06291834002677377,0.46586345381526106,0.21552878179384202,0.20128824476650564,159574.0,5178.0,1,513,2
ANDHRA PRADESH,KRISHNA,2008,38.0,52.0,12.0,254.0,93.0,379.0,828.0,1437.5,0.045838359469240045,0.06272617611580217,0.4571773220747889,0.30639324487334135,0.10991957104557648,165256.0,5528.0,1,513,2
ANDHRA PRADESH,KRISHNA,2009,43.0,35.0,14.0,297.0,130.0,402.0,921.0,1571.5,0.046637744034707156,0.03796095444685466,0.4360086767895879,0.32212581344902386,0.1123188405797102,216394.0,5893.0,1,513,2
ANDHRA PRADESH,KRISHNA,2010,54.0,67.0,22.0,300.0,149.0,412.0,1004.0,1740.5,0.05373134328358209,0.06666666666666667,0.4099502487562189,0.29850746268656714,0.0901194353963084,223832.0,5819.0,1,513,2
ANDHRA PRADESH,KRISHNA,2011,80.0,75.0,15.0,348.0,292.0,733.0,1543.0,2545.0,0.05181347150259067,0.048575129533678756,0.47474093264248707,0.22538860103626943,0.5368525896414342,126020.0,6857.0,1,513,2
ANDHRA PRADESH,KRISHNA,2012,67.0,55.0,16.0,341.0,309.0,791.0,1579.0,2548.0,0.04240506329113924,0.03481012658227848,0.5006329113924051,0.2158227848101266,0.02333117303953336,126020.0,7211.0,1,513,2
ANDHRA PRADESH,KRISHNA,2013,58.0,37.0,14.0,387.0,274.0,708.0,1478.0,2404.5,0.0392156862745098,0.025016903313049357,0.4787018255578093,0.2616632860040568,-0.0639645345155162,126020.0,0.0,1,513,2
ANDHRA PRADESH,KRISHNA,2014,80.0,0.0,8.0,354.0,232.0,613.0,1287.0,2115.5,0.062111801242236024,0.0,0.47593167701863354,0.2748447204968944,-0.12922868741542626,126020.0,0.0,1,513,2
ANDHRA PRADESH,KRISHNA,2015,77.0,0.0,17.0,422.0,200.0,575.0,1291.0,2171.5,0.05959752321981424,0.0,0.44504643962848295,0.326625386996904,0.0031080031080030768,126020.0,0.0,1,513,2
ANDHRA PRADESH,KURNOOL,2001,29.0,47.0,13.0,141.0,107.0,92.0,429.0,757.5,0.06744186046511629,0.10930232558139535,0.21395348837209302,0.32790697674418606,0.0,158050.0,4581.0,1,519,2
ANDHRA PRADESH,KURNOOL,2002,45.0,24.0,11.0,166.0,115.0,167.0,528.0,914.5,0.08506616257088846,0.045368620037807186,0.31568998109640833,0.31379962192816635,0.23076923076923084,156172.0,4684.0,1,519,2
ANDHRA PRADESH,KURNOOL,2003,28.0,16.0,11.0,231.0,131.0,202.0,619.0,1042.0,0.04516129032258064,0.025806451612903226,0.3258064516129032,0.3725806451612903,0.17234848484848486,150654.0,4775.0,1,519,2
ANDHRA PRADESH,KURNOOL,2004,29.0,32.0,6.0,242.0,157.0,230.0,696.0,1165.0,0.04160688665710186,0.04591104734576758,0.3299856527977044,0.3472022955523673,0.12439418416801296,158402.0,5372.0,1,519,2
ANDHRA PRADESH,KURNOOL,2005,29.0,30.0,9.0,221.0,124.0,233.0,646.0,1095.5,0.04482225656877898,0.04636785162287481,0.3601236476043277,0.3415765069551777,-0.07183908045977017,159662.0,5266.0,1,519,2
ANDHRA PRADESH,KURNOOL,2006,35.0,70.0,9.0,341.0,157.0,157.0,769.0,1372.5,0.045454545454545456,0.09090909090909091,0.2038961038961039,0.44285714285714284,0.19040247678018574,161242.0,5823.0,1,519,2
ANDHRA PRADESH,KURNOOL,2007,36.0,64.0,7.0,327.0,219.0,364.0,1017.0,1701.0,0.03536345776031434,0.06286836935166994,0.3575638506876228,0.3212180746561886,0.3224967490247075,159574.0,6159.0,1,519,2
ANDHRA PRADESH,KURNOOL,2008,47.0,72.0,17.0,419.0,232.0,227.0,1014.0,1765.5,0.04630541871921182,0.07093596059113301,0.22364532019704433,0.412807881773399,-0.002949852507374673,165256.0,7835.0,1,519,2
ANDHRA PRADESH,KURNOOL,2009,31.0,73.0,17.0,398.0,365.0,239.0,1123.0,1829.0,0.027580071174377226,0.06494661921708185,0.21263345195729538,0.3540925266903915,0.10749506903353057,216394.0,8002.0,1,519,2
ANDHRA PRADESH,KURNOOL,2010,49.0,67.0,19.0,347.0,268.0,501.0,1251.0,2066.0,0.03913738019169329,0.05351437699680511,0.4001597444089457,0.2771565495207668,0.1139804096170971,223832.0,7258.0,1,519,2
ANDHRA PRADESH,KURNOOL,2011,39.0,58.0,20.0,340.0,222.0,424.0,1103.0,1840.0,0.035326086956521736,0.05253623188405797,0.38405797101449274,0.3079710144927536,-0.11830535571542766,126020.0,7441.0,1,519,2
ANDHRA PRADESH,KURNOOL,2012,22.0,46.0,15.0,331.0,75.0,166.0,655.0,1197.0,0.03353658536585366,0.0701219512195122,0.2530487804878049,0.5045731707317073,-0.40616500453309157,126020.0,6687.0,1,519,2
ANDHRA PRADESH,KURNOOL,2013,26.0,50.0,11.0,374.0,199.0,203.0,863.0,1476.5,0.03009259259259259,0.05787037037037037,0.2349537037037037,0.43287037037037035,0.3175572519083969,126020.0,0.0,1,519,2
ANDHRA PRADESH,KURNOOL,2014,32.0,0.0,12.0,403.0,251.0,362.0,1060.0,1720.0,0.030160226201696512,0.0,0.3411875589066918,0.37983034872761545,0.22827346465816922,126020.0,0.0,1,519,2
ANDHRA PRADESH,KURNOOL,2015,40.0,0.0,19.0,479.0,557.0,400.0,1495.0,2273.0,0.026737967914438502,0.0,0.26737967914438504,0.3201871657754011,0.4103773584905661,126020.0,0.0,1,519,2
ANDHRA PRADESH,MAHABOOBNAGAR,2001,59.0,27.0,14.0,176.0,41.0,69.0,386.0,769.0,0.1524547803617571,0.06976744186046512,0.17829457364341086,0.45478036175710596,0.0,158050.0,4819.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2002,85.0,36.0,31.0,202.0,42.0,225.0,621.0,1190.5,0.13665594855305466,0.05787781350482315,0.3617363344051447,0.3247588424437299,0.6088082901554404,156172.0,5354.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2003,69.0,33.0,19.0,179.0,36.0,238.0,574.0,1078.5,0.12,0.057391304347826085,0.41391304347826086,0.31130434782608696,-0.07568438003220612,150654.0,5390.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2004,56.0,52.0,21.0,164.0,10.0,251.0,554.0,1054.5,0.1009009009009009,0.0936936936936937,0.45225225225225224,0.2954954954954955,-0.03484320557491294,158402.0,4545.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2005,62.0,47.0,17.0,140.0,7.0,237.0,510.0,980.0,0.12133072407045009,0.09197651663405088,0.4637964774951076,0.273972602739726,-0.07942238267148016,159662.0,5624.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2006,67.0,62.0,33.0,201.0,9.0,287.0,659.0,1263.5,0.10151515151515152,0.09393939393939393,0.4348484848484849,0.30454545454545456,0.2921568627450981,161242.0,6320.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2007,87.0,75.0,27.0,132.0,21.0,218.0,560.0,1114.5,0.15508021390374332,0.13368983957219252,0.38859180035650626,0.23529411764705882,-0.15022761760242798,159574.0,6389.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2008,72.0,87.0,35.0,162.0,38.0,231.0,625.0,1212.0,0.11501597444089456,0.1389776357827476,0.36900958466453676,0.25878594249201275,0.1160714285714286,165256.0,6661.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2009,74.0,101.0,24.0,215.0,75.0,299.0,788.0,1476.0,0.09378960709759189,0.12801013941698353,0.37896070975918883,0.27249683143219267,0.2607999999999999,216394.0,6972.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2010,89.0,78.0,34.0,174.0,78.0,233.0,686.0,1305.5,0.12954876273653565,0.11353711790393013,0.33915574963609896,0.25327510917030566,-0.12944162436548223,223832.0,6704.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2011,88.0,69.0,28.0,162.0,66.0,259.0,672.0,1271.0,0.13075780089153047,0.1025260029717682,0.3848439821693908,0.24071322436849926,-0.020408163265306145,126020.0,6675.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2012,56.0,70.0,27.0,154.0,45.0,204.0,556.0,1056.0,0.10053859964093358,0.12567324955116696,0.36624775583482944,0.2764811490125673,-0.17261904761904767,126020.0,6485.0,1,552,2
ANDHRA PRADESH,MAHABOOBNAGAR,2013,117.0,63.0,33.0,219.0,98.0,234.0,764.0,1461.5,0.15294117647058825,0.08235294117647059,0.3058823529411765,0.28627450980392155,0.3741007194244603,126020.0,0.0,1,552,2
ANDHRA PRADESH,MEDAK,2001,35.0,20.0,26.0,100.0,25.0,192.0,398.0,720.0,0.08771929824561403,0.05012531328320802,0.48120300751879697,0.2506265664160401,0.0,158050.0,3532.0,1,577,2
ANDHRA PRADESH,MEDAK,2002,68.0,38.0,25.0,103.0,28.0,251.0,513.0,959.5,0.13229571984435798,0.07392996108949416,0.4883268482490272,0.20038910505836577,0.2889447236180904,156172.0,4208.0,1,577,2
ANDHRA PRADESH,MEDAK,2003,30.0,37.0,44.0,128.0,37.0,174.0,450.0,824.5,0.06651884700665188,0.082039911308204,0.3858093126385809,0.2838137472283814,-0.1228070175438597,150654.0,4818.0,1,577,2
ANDHRA PRADESH,MEDAK,2004,52.0,32.0,41.0,86.0,54.0,229.0,494.0,887.5,0.10505050505050505,0.06464646464646465,0.4626262626262626,0.17373737373737375,0.09777777777777774,158402.0,4789.0,1,577,2
